year,lgID,teamID,franchID,team name,park name,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path,pt_level,pt_id
2005,NL,HOU,HOU,Houston Astros,Minute Maid Park,0,0,0,0,0,HOU,HOU,HOU,40950,r,g,315,362,390,436,397,373,326,21,21,25,9,9,7,7,0.976,0.963,1.106,0.932,1.006,0.963,1.106,1.12,0.996,0.963,1.106,1.054,minute_maid_park_2000-2016,6,87
2005,AL,CHA,CHW,Chicago White Sox,U.S. Cellular Field,2342833,1.047786045,1,1,1.047786045,CHW,CHA,CHA,40615,o,g,330,352,372,400,372,352,335,8,8,8,8,8,8,8,0.996665144,0.996833509,0.853563994,1.210607771,0.989446815,0.968931027,0.926873699,1.157230076,0.992572691,0.978818116,0.89430763,1.175859742,rate_field,0,88
2004,NL,CIN,CIN,Cincinnati Reds,Great American Ball Park,0,0,0,0,0,CIN,CIN,CIN,42053,o,g,328,366,379,404,370,366,325,12,12,12,8,8,8,8,0.979,1.031,0.858,1.087,0.982,1.031,0.858,1.081,0.981,1.031,0.858,1.083,great_american_ball_park,6,89
2004,AL,BOS,BOS,Boston Red Sox,Fenway Park,2837294,1.048775025,1,1,1.048775025,BOS,BOS,BOS,36298,o,g,310,335,379,390,383,380,302,37,37,18,9,9,3,3,1.039357221,1.073530376,1.006656281,0.881208253,1.012611397,1.119624941,0.850408587,1.033067194,1.025413301,1.096573943,0.922412777,0.953922309,fenway_park,-2,90
2003,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium,3138626,0.918850836,1,1,0.918850836,LAD,LAN,LAN,56000,o,g,330,360,385,400,385,360,330,4,4,8,8,8,4,4,1.037,0.947,0.78,1.012,0.871,0.919,0.75,1.037,0.95,0.929,0.768,1.027,dodger_stadium,3,91
2000,NL,COL,COL,Colorado Rockies,Coors Field,3295129,1.325181806,1,1,1.325181806,COL,COL,COL,50200,o,g,347,369,390,415,375,358,350,8,8,8,8,8,17,17,1.072514862,0.997530672,1.060993323,1.247412208,1.11083343,0.985316514,1.203589995,1.288313513,1.093376555,0.990404843,1.127482852,1.26999395,coors_field_1995-2017,-2,92
1999,AL,CLE,CLE,Cleveland Guardians,Jacobs Field,0,0,0,0,0,CLE,CLE,CLE,43863,o,g,325,348,368,405,375,350,325,19,19,19,8,8,14,14,1.022,0.984,0.976,1.066,1.026,0.984,0.976,1.011,1.025,0.984,0.976,1.03,jacobs_field_1994-2014,8,93
1999,AL,SEA,SEA,Seattle Mariners,Safeco Field,0,0,0,0,0,SEA,SEA,SEA,46621,r,g,331,357,390,405,387,357,340,8,8,16,8,8,8,8,0.933,0.978,0.889,0.971,0.972,0.978,0.889,0.923,0.958,0.978,0.889,0.94,safeco_field_1999-2012,0,94
1998,NL,CIN,CIN,Cincinnati Reds,Cinergy Field,1793649,1.011525282,1,1,1.011525282,CIN,CIN,CIN,52953,o,g,330,363,375,404,375,353,330,8,8,8,8,8,8,8,0.823,1.067,0.885,1.027,0.896,1.075,1.036,1.013,0.858,1.072,0.97,1.018,riverfront_stadium_1984-2000,6,95
1998,NL,CHN,CHC,Chicago Cubs,Wrigley Field,2623194,1.052294701,1,1,1.052294701,CHC,CHN,CHN,39600,o,g,355,357,363,400,381,363,353,16,16,11,11,11,16,16,1.033215667,1.028132496,1.029766242,1.027225507,1.004812388,0.945157121,0.822344118,1.117769784,1.016884515,0.980014762,0.925791099,1.088515702,wrigley_field_1979-2005,0,96
1996,NL,COL,COL,Colorado Rockies,Coors Field,3891014,1.31366673,1,1,1.31366673,COL,COL,COL,50200,o,g,347,369,390,415,375,358,350,8,8,8,8,8,14,14,1.136,1.051,1.232,1.049,1.216,0.975,1.098,1.147,1.175,1.005,1.156,1.111,coors_field_1995-2017,-2,97
1996,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium,3188454,0.881025255,1,1,0.881025255,LAD,LAN,LAN,56000,o,g,330,360,385,400,385,360,330,4,4,8,8,8,4,4,0.954186349,0.897829682,0.718666534,0.849785671,0.957617998,0.896894827,0.832708448,0.924969663,0.956055517,0.896252595,0.773890932,0.899303897,dodger_stadium_1962-2013,6,98
1995,NL,COL,COL,Colorado Rockies,Coors Field,0,0,0,0,0,COL,COL,COL,50200,o,g,347,369,390,415,375,358,350,8,8,8,8,8,14,14,1.095,1.092,1.079,1.107,1.283,0.972,1.505,1.183,1.185,1.015,1.257,1.159,colorado_field,0,99
1994,NL,COL,COL,Colorado Rockies,Mile High Stadium,0,0,0,0,0,COL,COL,COL,76124,o,g,335,366,394,423,413,400,370,14,14,14,14,14,18,18,1.05,0.959,1.254,0.9,1.079,0.959,1.254,1.107,1.069,0.959,1.254,1.035,mile_high_stadium_1993-1994,0,100
1993,NL,FLO,FLA,Florida Marlins,Joe Robbie Stadium,0,0,0,0,0,FLA,FLO,FLO,47662,o,g,335,358,380,410,380,363,345,8,8,33,8,8,8,8,1.032,0.968,1.221,1.033,1.028,1.007,0.967,1.019,1.03,0.99,1.082,1.026,sunlife_stadium_1993-2011,8,101
1992,AL,TOR,TOR,Toronto Blue Jays,SkyDome,0,0,0,0,0,TOR,TOR,TOR,50516,r,t,328,352,375,400,375,352,328,10,10,10,10,10,10,10,1.017,1.058,1.132,0.898,1,1.058,1.132,1.139,1.006,1.058,1.132,1.055,skydome_1989-2015,0,102
1992,AL,BAL,BAL,Baltimore Orioles,Oriole Park at Camden Yards,3567819,1.024931104,1,1,1.024931104,BAL,BAL,BAL,48079,o,g,333,349,364,400,373,346,318,7,7,7,7,7,25,25,1.011881537,0.973922306,0.856856098,1.054673533,0.974776222,0.974465237,1.121403399,1.072790384,0.988920885,0.973971815,0.980814941,1.068550673,oriole_park_at_camden_yards_1992-2011,4,103
1991,AL,CLE,CLE,Cleveland Guardians,Cleveland Stadium,1051863,1.016861644,1,1,1.016861644,CLE,CLE,CLE,74483,o,g,320,358,377,400,385,358,320,8,8,8,9,8,8,8,1.003177256,0.955930014,0.951919126,0.892510702,1.031737794,0.980216386,0.9180148,0.970577279,1.022244918,0.972927166,0.930506148,0.947462621,cleveland_stadium_1980-1993,5,104
1990,AL,MIN,MIN,Minnesota Twins,Metrodome,0,0,0,0,0,MIN,MIN,MIN,55883,d,t,343,364,385,408,367,347,327,13,13,13,7,23,23,23,1.023,1.043,1.118,1.001,1.042,1.043,1.118,0.97,1.035,1.043,1.118,0.981,metrodome_1982-1993,10,105
1990,AL,CAL,ANA,California Angels,Anaheim Stadium,0,0,0,0,0,CAL,CAL,CAL,64593,o,g,333,352,370,404,370,352,333,8,8,8,8,8,10,10,0.953,0.958,0.905,1.103,0.991,0.958,0.905,1.104,0.978,0.958,0.905,1.104,anaheim_stadium_1980-1999,5,106
1987,NL,NYN,NYM,New York Mets,Shea Stadium,0,0,0,0,0,NYM,NYN,NYN,55775,o,g,338,358,378,410,378,358,338,8,8,8,8,8,8,8,0.996,0.975,0.935,0.926,0.974,0.975,0.935,0.997,0.982,0.975,0.935,0.972,shea_stadium_1979-2008,8,107
1987,AL,NYA,NYY,New York Yankees,Yankee Stadium,2427672,0.982329743,1,1,0.982329743,NYY,NYA,NYA,57545,o,g,312,362,402,410,385,353,310,8,8,7,7,9,10,10,1.099,0.94,0.759,1.088,0.953,0.979,0.912,0.969,1.024,0.965,0.847,1.012,yankee_stadium_1976-1987,0,108
1986,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium,1000917,1.039870061,1,1,1.039870061,PIT,PIT,PIT,58336,o,t,335,355,375,400,375,355,335,10,10,10,10,10,10,10,1.002137319,1.079549827,1.140620349,1.115413134,1.006769526,0.994490563,0.988471216,0.949598801,1.004198191,1.032536126,1.067122787,1.012351342,three_rivers_stadium_1975-2000,4,109
1985,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium,0,0,0,0,0,PHI,PHI,PHI,62382,o,t,330,351,371,408,371,351,330,12,12,12,12,12,12,12,1.007,1.073,1.119,1.03,1.027,1.073,1.119,0.982,1.02,1.073,1.119,0.999,veterans_stadium_1985-2003,9,110
1985,NL,CHN,CHC,Chicago Cubs,Wrigley Field,0,0,0,0,0,CHC,CHN,CHN,37702,o,g,355,357,363,400,381,363,353,16,16,11,11,11,16,16,1.039,0.958,1.025,1.187,1.018,0.958,1.025,1.144,1.025,0.958,1.025,1.159,wrigley_field_1979-2005,3,111
1984,NL,MON,WSN,Montreal Expos,Olympic Stadium,0,0,0,0,0,MON,MON,MON,59149,d,t,325,350,375,404,375,350,325,12,12,12,12,12,12,12,0.97,1.067,0.982,0.961,0.986,1.067,0.982,0.895,0.98,1.067,0.982,0.918,olympic_stadium_1977-2004,8,112
1984,NL,SDN,SDP,San Diego Padres,Jack Murphy Stadium,0,0,0,0,0,SDP,SDN,SDN,59022,o,g,327,349,370,405,370,349,327,8,8,8,8,8,8,8,0.989,0.924,1.035,1.09,0.988,0.924,1.035,1.128,0.988,0.924,1.035,1.115,jack_murphy_stadium_1981-1997,3,113
1984,NL,SLN,STL,St. Louis Cardinals,Busch Stadium,0,0,0,0,0,STL,SLN,SLN,50222,o,t,330,362,383,414,383,362,330,10,10,10,10,10,10,10,0.996,1.013,1.184,0.898,0.981,1.056,1.226,0.886,0.991,1.035,1.191,0.892,busch_stadium_1978-1996,10,114
1984,AL,BOS,BOS,Boston Red Sox,Fenway Park,1661618,1.061698946,1,1,1.061698946,BOS,BOS,BOS,33368,o,g,310,335,379,390,383,380,302,37,37,18,9,9,3,3,1.132,1.068,1.106,0.985,1.099,1.101,0.988,0.997,1.116,1.086,1.036,0.994,fenway_park_1976-2002,0,115
1983,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium,0,0,0,0,0,TOR,TOR,TOR,43737,o,t,330,353,375,400,375,353,330,12,12,12,12,12,12,12,1.026,1.124,1.319,1.097,1.01,1.095,1.175,1.051,1.018,1.109,1.149,1.073,exhibition_stadium_1977-1988,7,116
1983,AL,CHA,CHW,Chicago White Sox,Comiskey Park,2132821,1.042159799,1,1,1.042159799,CHW,CHA,CHA,44492,o,g,341,358,374,401,374,368,341,10,10,10,7,10,10,10,0.994791806,0.971411192,1.293759557,0.970165214,1.005400151,1.000745243,1.08814431,1.021822836,1.000834032,0.990433377,1.170695864,1.001380503,comiskey_park_1981-1990,4,117
1982,AL,TEX,TEX,Texas Rangers,Arlington Stadium,0,0,0,0,0,TEX,TEX,TEX,41284,o,g,330,355,380,400,380,355,330,12,12,12,12,12,12,12,0.99,0.989,0.887,0.899,1.012,0.989,0.887,0.88,1.004,0.989,0.887,0.887,arlington_stadium_1979-1984,7,118
1982,AL,SEA,SEA,Seattle Mariners,Kingdome,0,0,0,0,0,SEA,SEA,SEA,59059,d,t,316,336,357,405,357,337,316,12,12,12,12,12,12,12,1.021,1.05,0.865,1.088,0.981,1.024,0.891,1.143,0.997,1.033,0.88,1.115,kingdome_1977-1982,4,119
1981,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium,0,0,0,0,0,MIN,MIN,MIN,45919,o,g,343,352,406,402,410,350,330,12,12,12,8,8,8,8,1.04,0.993,1.146,1.054,1.025,0.966,1.201,1,1.031,0.976,1.176,1.026,metropolitan_stadium_1977-1981,5,120
1980,NL,HOU,HOU,Houston Astros,Astrodome,2278217,0.871410913,1,1,0.871410913,HOU,HOU,HOU,47000,d,t,340,365,390,406,390,365,340,10,10,10,10,10,10,10,1.024,0.981,1.17,0.888,0.91,0.978,1.223,0.855,0.965,0.979,1.197,0.869,astrodome_1971-1991,7,121
1979,NL,PIT,PIT,Pittsburgh Pirates,Three Rivers Stadium,0,0,0,0,0,PIT,PIT,PIT,58722,o,t,335,355,375,400,375,355,335,10,10,10,10,10,10,10,1.016,1.018,0.983,1.074,1.017,1.018,0.983,1.07,1.017,1.018,0.983,1.071,three_rivers_stadium_1975-2000,7,122
1979,NL,SFN,SFG,San Francisco Giants,Candlestick Park,1456402,0.910436698,1,1,0.910436698,SFG,SFN,SFN,58945,o,g,335,350,365,410,365,350,330,12,12,12,12,12,12,12,0.908,0.958,0.955,0.936,0.841,0.975,1.023,0.914,0.874,0.969,1,0.921,candlestick_park_1979-1992,0,123
1978,NL,CIN,CIN,Cincinnati Reds,Riverfront Stadium,0,0,0,0,0,CIN,CIN,CIN,52953,o,t,330,353,375,404,375,353,330,12,12,12,12,12,12,12,0.984,1.102,0.937,1.015,0.992,1.102,0.937,1.058,0.989,1.102,0.937,1.043,riverfront_stadium_1970-1983,7,124
1978,AL,KCA,KCR,Kansas City Royals,Royals Stadium,0,0,0,0,0,KCR,KCA,KCA,40613,o,t,330,355,375,405,375,355,330,12,12,12,12,12,12,12,1.054,1.086,1.16,0.881,0.998,1.086,1.16,0.93,1.018,1.086,1.16,0.913,royals_stadium_1973-1994,-2,125
1977,AL,OAK,OAK,Oakland Athletics,Oakland Coliseum,0,0,0,0,0,OAK,OAK,OAK,50000,o,g,330,375,388,400,388,375,330,8,8,8,8,8,8,8,1.003,0.959,0.894,0.966,0.943,0.959,0.894,1.036,0.964,0.959,0.894,1.011,oakland_coliseum_1968-1995,9,126
1977,NL,ATL,ATL,Atlanta Braves,Atlanta Fulton County Stadium,0,0,0,0,0,ATL,ATL,ATL,51556,o,g,330,358,385,402,385,358,330,6,6,6,6,6,6,6,1.03,0.991,0.875,1.166,1.033,0.991,0.875,1.192,1.032,0.991,0.875,1.183,atlanta_fulton_county_stadium_1974-1996,-2,127
1977,NL,CHN,CHC,Chicago Cubs,Wrigley Field,1439834,1.15391589,1,1,1.15391589,CHC,CHN,CHN,37702,o,g,355,357,363,400,381,363,353,16,16,11,11,11,16,16,1.033534812,0.953384121,0.911779688,1.276488818,1.028077313,1.091525907,0.998147976,1.378075156,1.030374238,1.030425236,0.956944638,1.334363341,wrigley_field_1938-1978,-2,128
1977,NL,MON,WSN,Montreal Expos,Olympic Stadium,1433757,0.961940135,1,1,0.961940135,MON,MON,MON,58838,o,t,325,350,375,404,375,350,325,12,12,12,12,12,12,12,0.986945067,0.996061865,1.18401816,0.875899807,0.984425466,1.030663059,1.231350071,0.915974019,0.984799807,1.020961539,1.218846154,0.906001559,olympic_stadium_1977-1991,0,129
1977,AL,SEA,SEA,Seattle Mariners,Kingdome,1338511,1.014607509,1,1,1.014607509,SEA,SEA,SEA,59059,d,t,315,345,375,405,375,345,315,12,12,12,12,12,12,12,0.981421779,0.974808123,0.887890837,1.19174891,0.983787379,1.046468285,0.956451412,1.128035601,0.982470352,1.010333367,0.918093859,1.154340225,kingdome_1977-1982,0,130
1976,NL,MON,WSN,Montreal Expos,Jarry Park,0,0,0,0,0,MON,MON,MON,29125,o,g,340,350,368,420,368,354,340,8,8,8,8,8,8,8,1.055,0.949,1.014,1.041,1.037,0.949,1.014,1.015,1.043,0.949,1.014,1.024,jarry_park_1969-1976,5,131
1975,AL,BOS,BOS,Boston Red Sox,Fenway Park,1748587,1.108473744,1,1,1.108473744,BOS,BOS,BOS,33368,o,g,310,335,379,390,383,380,302,37,37,18,9,9,3,3,1.047398134,1.095759272,1.110752502,0.984722664,1.026434704,1.142965533,1.003512356,1.162635509,1.034421181,1.123962065,1.047596361,1.08768791,fenway_park_1970-1975,-2,132
1971,NL,LAN,LAD,Los Angeles Dodgers,Dodger Stadium,2064594,0.909640489,1,1,0.909640489,LAD,LAN,LAN,56000,o,g,330,360,385,400,385,360,330,4,4,10,10,10,4,4,0.862,0.898,0.792,0.932,1.025,0.947,0.792,1.009,0.94,0.928,0.789,0.978,dodger_stadium_1962-2013,0,133
1971,AL,NYA,NYY,New York Yankees,Yankee Stadium,1070771,0.914817638,1,1,0.914817638,NYY,NYA,NYA,65010,o,g,301,402,451,449,407,367,296,4,4,4,14,4,4,4,0.98264958,1.069025771,1.115625,1.219874945,0.974694836,0.934153592,1.23857297,0.725371962,0.978263101,0.984963814,1.180102789,0.917394261,yankee_stadium_1952-1975,-2,134
1970,AL,ML4,MIL,Milwaukee Brewers,County Stadium,0,0,0,0,0,MIL,MIL,MIL,53192,o,g,320,362,392,402,392,362,315,8,8,8,8,10,10,10,0.978,1.06,1.09,0.921,0.993,0.999,1.013,1.04,0.988,1.02,1.044,0.977,milwaukee_county_stadium_1970-2000,4,135
1969,AL,SE1,MIL,Seattle Pilots,Sicks Stadium 1969,0,0,0,0,0,SEP,SE1,SE1,25000,o,g,305,325,345,402,345,333,320,8,8,8,13,8,8,8,0.995,1.139,0.819,1.139,0.992,1.004,1.073,1.126,0.993,1.046,0.771,1.132,sicks_stadium_1969,3,136
1968,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium,0,0,0,0,0,PHI,PHI,PHI,33608,o,g,334,362,405,447,393,361,329,12,12,12,8,50,32,32,1.004,1.038,0.956,0.906,0.998,1.038,0.956,1.093,1,1.038,0.956,1.028,connie_mack_stadium_1960-1970,8,137
1968,NL,SLN,STL,St. Louis Cardinals,Busch Stadium,2011167,0.958769924,1,1,0.958769924,STL,SLN,SLN,53138,o,g,330,362,386,414,386,362,330,8,8,8,8,8,8,8,0.958942989,0.919529917,1.114236204,0.891284586,0.995497832,0.960839062,1.00076972,0.952809478,0.983147821,0.943853655,1.055560434,0.929327988,busch_stadium_1966-1972,0,138
1967,AL,CHA,CHW,Chicago White Sox,Comiskey Park,0,0,0,0,0,CHW,CHA,CHA,52934,o,g,352,359,365,410,365,368,352,10,10,10,5,10,10,10,0.952,0.923,0.985,0.887,0.969,0.923,0.985,0.885,0.963,0.923,0.985,0.886,comiskey_park_1949-1968,3,139
1967,AL,KC1,OAK,Kansas City Athletics,KC Municipal Stadium,0,0,0,0,0,KCA,KC1,KC1,30611,o,g,369,389,409,421,360,349,338,22,22,22,22,31,40,40,1.061,1.068,1.223,0.841,1.041,1.068,1.223,0.853,1.048,1.068,1.223,0.849,kc_municipal_stadium_1965-1967,7,140
1966,AL,BAL,BAL,Baltimore Orioles,Memorial Stadium,0,0,0,0,0,BAL,BAL,BAL,52184,o,g,309,340,370,410,370,340,309,14,14,6,6,6,14,14,1.018,1.019,0.993,0.995,1.002,0.984,0.877,1.088,1.007,0.994,0.917,1.039,memorial_stadium_1959-1975,5,141
1965,NL,HOU,HOU,Houston Astros,Astrodome,0,0,0,0,0,HOU,HOU,HOU,42217,d,g,340,358,375,406,375,358,340,16,16,16,12,16,16,16,1.004,1.022,1.12,0.849,0.994,1.022,1.12,0.874,0.998,1.022,1.12,0.865,astrodome_1965-1994,7,142
1965,AL,CAL,ANA,California Angels,Dodger Stadium,0,0,0,0,0,CAL,CAL,CAL,56000,o,g,330,370,390,410,390,370,330,4,4,10,10,10,4,4,0.961,0.912,0.818,0.798,1.011,0.914,0.97,0.784,0.992,0.913,0.861,0.77,dodger_stadium_1962-2013,-2,143
1964,NL,NYN,NYM,New York Mets,Shea Stadium,0,0,0,0,0,NYM,NYN,NYN,55300,o,g,341,356,371,410,371,356,341,16,16,8,8,8,16,16,1.018,0.983,1.162,0.961,0.997,0.998,1.195,1.073,1.005,0.993,1.183,1.014,shea_stadium_1964-1978,6,144
1962,NL,SFN,SFG,San Francisco Giants,Candlestick Park,0,0,0,0,0,SFG,SFN,SFN,45744,o,g,330,348,365,410,365,348,335,10,10,10,10,10,10,10,0.933,0.958,0.894,1.125,0.976,0.958,0.894,0.973,0.961,0.958,0.894,1.026,candlestick_park_1960-1969,4,145
1962,NL,HOU,HOU,Houston Colt .45's,Colt Stadium,0,0,0,0,0,HOU,HOU,HOU,32601,o,g,360,378,427,420,427,378,360,8,8,8,30,8,8,8,1.017,0.837,1.385,0.776,0.972,0.903,1.243,0.973,0.987,0.877,1.299,0.818,colt_stadium_1962-1964,-2,146
1962,NL,NYN,NYM,New York Mets,Polo Grounds,0,0,0,0,0,NYM,NYN,NYN,56000,o,g,279,363,455,475,449,354,258,17,17,18,8,12,11,11,0.989,0.944,1.205,1.278,0.987,0.935,1.189,1.036,0.987,0.938,1.229,1.183,polo_grounds_1940-1963,-2,147
1962,NL,SLN,STL,St. Louis Cardinals,Sportsmans Park,953895,1.11830492,1,1,1.11830492,STL,SLN,SLN,30500,o,g,351,365,379,422,354,332,310,12,12,12,12,37,37,37,1.181,1.191,0.856,1.078,1.078,1.045,1.039,1.009,1.128,1.093,0.948,1.037,sportsmans_park_1954-1965,0,148
1961,AL,LAA,ANA,Los Angeles Angels,LA Wrigley Field 1961,0,0,0,0,0,LAA,LAA,LAA,20457,o,g,340,343,345,412,345,342,339,15,15,15,12,9,9,9,1.004,1.12,0.821,1.068,1.032,1.02,1.189,1.206,1.022,1.049,0.904,1.175,la_wrigley_field_1961,-2,149
1959,NL,SFN,SFG,San Francisco Giants,Seals Stadium,0,0,0,0,0,SFG,SFN,SFN,23500,o,g,361,363,364,400,397,374,350,15,15,15,31,16,16,16,0.986,0.928,0.881,0.96,0.959,0.928,0.881,0.99,0.968,0.928,0.881,0.979,seals_stadium_1958-1959,10,150
1959,NL,ML1,ATL,Milwaukee Braves,Milwaukee County Stadium,0,0,0,0,0,MLN,MLN,MLN,43340,o,g,320,355,392,402,392,355,315,8,8,8,8,10,10,10,0.956,0.918,0.893,1.012,0.952,0.918,0.893,0.899,0.953,0.918,0.893,0.939,milwaukee_county_stadium_1955-1965,4,151
1959,NL,LAN,LAD,Los Angeles Dodgers,LA Coliseum,0,0,0,0,0,LAD,LAN,LAN,92572,o,g,252,286,380,420,375,338,300,42,42,42,8,6,6,6,0.988,0.927,1.048,0.986,1.01,0.927,1.048,1.163,1.002,0.927,1.048,1.101,la_coliseum_1958-1961,-2,152
1958,AL,DET,DET,Detroit Tigers,Tiger Stadium,0,0,0,0,0,DET,DET,DET,58000,o,g,340,352,392,425,375,336,325,11,11,11,9,9,9,9,0.992,1.007,0.945,1.199,1.01,1.007,0.945,1.073,1.004,1.007,0.945,1.117,tiger_stadium_1948-1979,0,153
1958,NL,CIN,CIN,Cincinnati Redlegs,Crosley Field,788582,1.085136637,1,1,1.085136637,CIN,CIN,CIN,29603,o,g,328,354,380,387,383,375,366,12,12,18,18,10,10,10,1.124,0.978,0.719,1.134,1.086,1.089,0.725,1.054,1.105,1.042,0.722,1.09,crosley_field_1958-1969,0,154
1955,NL,BRO,LAD,Brooklyn Dodgers,Ebbets Field,0,0,0,0,0,BRO,BRO,BRO,31902,o,g,348,345,368,384,352,315,297,10,10,10,10,20,38,38,1.019,1.088,0.967,1.051,0.98,1.088,0.967,1.125,0.994,1.088,0.967,1.099,ebbets_field_1948-1957,4,155
1955,AL,BOS,BOS,Boston Red Sox,Fenway Park,1203200,1.130760598,1,1,1.130760598,BOS,BOS,BOS,33200,o,g,310,335,379,390,383,380,302,37,37,18,9,9,3,3,1.050325149,1.140392306,0.874493092,0.96427305,1.049807852,1.127560554,0.835334436,1.199285817,1.049563049,1.132409452,0.850257543,1.109039246,fenway_park_1940-1969,-2,156
1954,AL,CLE,CLE,Cleveland Guardians,Cleveland Stadium,0,0,0,0,0,CLE,CLE,CLE,78189,o,g,320,350,395,410,395,350,320,5,5,5,5,5,5,5,0.947,1.005,0.85,1.105,0.98,1.005,0.85,1.105,0.968,1.005,0.85,1.105,cleveland_stadium_1954-1969,8,157
1954,AL,WS1,MIN,Washington Senators,Griffith Stadium,0,0,0,0,0,WSH,WS1,WS1,35000,o,g,388,384,383,409,418,372,320,11,11,11,31,31,31,31,1.015,0.943,1.161,0.857,1.005,0.943,1.161,0.842,1.008,0.943,1.161,0.847,griffith_stadium_1954-1956,0,158
1952,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field,0,0,0,0,0,PIT,PIT,PIT,33730,o,g,335,369,355,435,408,375,300,14,14,12,12,12,28,28,1.027,0.939,1.125,0.875,1.021,0.939,1.125,1.132,1.023,0.939,1.125,1.042,forbes_field_1947-1958,-2,159
1952,AL,NYA,NYY,New York Yankees,Yankee Stadium,0,0,0,0,0,NYY,NYA,NYA,67000,o,g,301,402,451,449,407,367,296,4,4,4,14,4,4,4,0.943,0.893,1.008,1.126,0.961,0.893,1.008,0.876,0.955,0.893,1.008,0.964,yankee_stadium_1952-1975,0,160
1952,NL,BSN,ATL,Boston Braves,Braves Field,281278,0.950198561,1,1,0.950198561,BSN,BSN,BSN,37106,o,g,337,400,355,370,355,390,320,19,19,19,10,10,10,10,0.967027506,0.958168331,0.834656085,1.028160294,1.010680761,1.049198309,0.755900435,0.797554211,0.992216692,1.0068866,0.790380281,0.87723507,braves_field_1946-1952,-2,161
1952,AL,CLE,CLE,Cleveland Guardians,Cleveland Stadium,1444607,0.885790883,1,1,0.885790883,CLE,CLE,CLE,78189,o,g,321,353,395,410,395,353,321,5,5,5,5,5,5,5,0.952402812,0.938597086,0.658838309,0.984866248,0.942211584,0.980759379,0.735635588,1.11612541,0.946106903,0.961337668,0.695605813,1.048155552,cleveland_stadium_1932-1953,5,162
1949,NL,CIN,CIN,Cincinnati Reds,Crosley Field,707782,1.033070496,1,1,1.033070496,CIN,CIN,CIN,33000,o,g,328,354,380,390,383,363,366,18,18,18,18,10,10,10,1.081,1.021,0.786,1.168,1.087,1.025,0.875,0.974,1.084,1.023,0.828,1.037,crosley_field_1942-1957,0,163
1949,NL,NY1,SFG,New York Giants,Polo Grounds,1218446,0.992594053,1,1,0.992594053,NYG,NY1,NY1,54500,o,g,280,364,455,505,449,354,258,17,17,18,8,12,11,11,0.655,0.858,0.835,1.192,0.816,0.929,1.066,1.069,0.731,0.902,0.967,1.112,polo_grounds_1940-1963,0,164
1949,NeL,,,Birmingham Black Barons,Rickwood Field,,,,,,,,,15000,o,g,341,370,381,402,375,350,334,15,25,25,15,15,15,15,0.98,1.03,0.98,0.92,0.98,1.03,0.98,0.92,0.98,1.03,0.98,0.92,rickwood_field,5,165
1948,AL,DET,DET,Detroit Tigers,Briggs Stadium,1743035,1.028029831,1,1,1.028029831,DET,DET,DET,58000,o,g,340,352,394,437,375,336,325,15,15,15,15,8,8,8,0.921,0.921,0.884,1.123,1.008,1.029,1.074,1.099,0.963,0.979,0.962,1.114,tiger_stadium_1948-1979,3,166
1946,AL,DET,DET,Detroit Tigers,Briggs Stadium,1722590,1.066901119,1,1,1.066901119,DET,DET,DET,58000,o,g,340,352,394,437,375,336,325,15,15,15,15,8,8,8,1.01,0.996,0.854,1.188,0.993,1.075,0.999,1.126,1.002,1.04,0.931,1.157,briggs_stadium_1938-1947,3,167
1946,AL,BOS,BOS,Boston Red Sox,Fenway Park,1416944,1.079364492,1,1,1.079364492,BOS,BOS,BOS,33200,o,g,310,335,379,390,380,380,302,37,37,18,9,9,3,3,0.974,0.989,0.917,0.911,1.19,1.092,0.851,1.105,1.077,1.047,0.878,1.013,fenway_park_1940-1969,-2,168
1946,NeL,,,Newark Eagles,Ruppert Stadium,,,,,,,,,15000,o,g,305,340,365,410,365,340,305,8,8,8,8,8,8,8,1.04,1.02,0.97,1.02,1.04,1.02,0.97,1.04,1.04,1.02,0.97,1.04,rupper_stadium,9,169
1945,NL,CHN,CHC,Chicago Cubs,Wrigley Field,1036386,0.950840243,1,1,0.950840243,CHC,CHN,CHN,40000,o,g,355,357,363,400,381,363,353,16,16,11,11,11,16,16,0.943,0.932,0.919,0.877,1.043,0.995,0.968,1.076,0.992,0.966,0.944,0.965,wrigley_field_1938-1978,0,170
1945,AL,CHA,CHW,Chicago White Sox,Comiskey Park,657981,0.968925877,1,1,0.968925877,CHW,CHA,CHA,46500,o,g,352,367,382,440,382,368,352,12,12,12,15,12,12,12,1.125,0.934,0.985,0.957,0.931,1.003,1.003,0.987,1.023,0.975,0.997,0.975,comiskey_park_1927-1948,3,171
